ASVid	taxonomy
995eb593754a6eff51e8bdfdf0768200	"Zopfiella_sp|UDB07628330|SH0994674.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Zopfiella;s__Zopfiella_sp"
1e8e5b45c9148dc2887ff1519a010395	"Glomeraceae_sp|GQ388597|SH1037033.09FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp"
025e9f8070cfa905aa869508c3797e82	"Beauveria_bassiana|AF347612|SH1259002.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_bassiana"
6bbe8e00f6e09884875a9a35775f786b	"Aspergillus_versicolor|MW391739|SH1088125.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_versicolor"
4d28962bebf9826121a0f3955a0fde66	"Blastocladiomycota_sp|UDB01528811|SH0906219.09FU|reps|k__Fungi;p__Blastocladiomycota;c__Blastocladiomycota_cls_Incertae_sedis;o__Blastocladiomycota_ord_Incertae_sedis;f__Blastocladiomycota_fam_Incertae_sedis;g__Blastocladiomycota_gen_Incertae_sedis;s__Blastocladiomycota_sp"
2699add5d5b002c957a0c012da6b5f6f	"Syncephalis_sp|UDB0722130|SH1175445.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp"
bca5248915e9f58f1c0eebcdd3e6e342	"Ramophialophora_sp|UDB06301755|SH0994599.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;g__Ramophialophora;s__Ramophialophora_sp"
7583b765017924a0048b34c68164fa95	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
b5949484d6ea66d0f1f24f5460dd089c	"Cercozoa_sp|UDB01871560|SH1137253.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
2d72cbbecf0e965abfd982f4ed42e42d	"Paraphaeosphaeria_sporulosa|UDB03680018|SH1000615.09FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_sporulosa"
bee57cfb61393793066350359eea0744	"Eukaryota_sp|OU941498|SH1076193.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
fa4e0780cd2a7b8e4bf57cd28c59e3aa	"Cercozoa_sp|UDB01707700|SH1190167.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
1cde85a70c3163e6246c9bd0b4827362	"Cercozoa_sp|UDB01714247|SH1203331.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
8b76c0b1bab225f17b49f933c623518c	"Aspergillus_chlamydosporus|UDB0189303|SH1067484.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chlamydosporus"
546d1cc2b04aa1ce9de086ca7f3f85c4	"Penicillium_oregonense|KF303668|SH1938258.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_oregonense"
8c963ef0508f4c6b4cb942d87861b7a0	"Branch02_sp|UDB01553964|SH1052010.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__Branch02;f__Branch02_fam_Incertae_sedis;g__Branch02_gen_Incertae_sedis;s__Branch02_sp"
0d4ff43658bce79065e6127b9d889177	"Kernia_columnaris|KY852475|SH1443094.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Kernia;s__Kernia_columnaris"
eb8ca7820560fc23d4e6e53a7eb959aa	"Pyxidiophorales_sp|UDB05892438|SH0937090.09FU|reps|k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__Pyxidiophorales_fam_Incertae_sedis;g__Pyxidiophorales_gen_Incertae_sedis;s__Pyxidiophorales_sp"
c6d93c550bd26e7ef52e3991a0033e2d	"Thaumatomonas_sp|UDB05489266|SH1199902.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp"
eb2062ea66882da4a4b5f5ec6c7da06b	"Lobulomycetales_sp|UDB03106313|SH0898952.09FU|reps|k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp"
42c8c443a744efc1bba6bd97234707c5	"Hormiactis_sp|UDB03408742|SH0936444.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis;s__Hormiactis_sp"
13399037ee76caee97b3d056c292ca1a	"Alternaria_subcucurbitae|KC584249|SH4321532.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae"
06b7ce50e396086afd27efcec7c54d5b	"Hormiactis_sp|UDB03408742|SH0936444.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis;s__Hormiactis_sp"
c0f39c37fe991fba72e995e32ef2ba6e	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
38564825d8c99fa43b7d819c4f6a1d1b	"Cercozoa_sp|UDB01720400|SH1190164.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
28b43100c7d052e48cc578ed2f519e14	"Sordariales_sp|UDB02732378|SH1003244.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp"
40e133c88a8467c8b25b8be29defcc71	"Mortierella_sp|UDB04795113|SH1038538.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
8199ddc05d85771572ecdd5f92ff5c19	"Cercozoa_sp|UDB0470478|SH1136394.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
abaa176dcc978fdbf8834fde49f4ad1f	"Chaetomiaceae_sp|KU141378|SH0881877.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp"
6b0d29e0a3b14c1d16fbc90f654dcba1	"Eukaryota_sp|UDB040350|SH1182398.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
d55128f3c00af08600bf2398c2899494	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
7bea62854686c78bdb370ae5deefe25c	"Eukaryota_sp|UDB0186074|SH1130277.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
cdfdc5820fb5fd4a2de554482f7feda4	"Rhinocladiella_sp|UDB06356415|SH1289147.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Rhinocladiella;s__Rhinocladiella_sp"
2f64e20d10de033604af22af2099339f	"Arachniotus_hebridensis|UDB035218|SH0956757.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Arachniotus;s__Arachniotus_hebridensis"
5a4a594fc7cd992763cfa4a480ec1173	"Plectosphaerella_ramiseptata|LR026832|SH3177511.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_ramiseptata"
35adc1b51a48ab88e3fe3dbbc94c4d7d	"Zoopagomycota_sp|UDB07619340|SH1135491.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycota_cls_Incertae_sedis;o__Zoopagomycota_ord_Incertae_sedis;f__Zoopagomycota_fam_Incertae_sedis;g__Zoopagomycota_gen_Incertae_sedis;s__Zoopagomycota_sp"
b21e2f84f5157730745698fd95cce3e1	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
1d42c0f6a922927e89cc708c3a351c77	"Aphelidiales_sp|UDB01170660|SH1161991.09FU|reps|k__Fungi;p__Aphelidiomycota;c__Aphelidiomycetes;o__Aphelidiales;f__Aphelidiales_fam_Incertae_sedis;g__Aphelidiales_gen_Incertae_sedis;s__Aphelidiales_sp"
da86628a60e5c848be32f8c61d88a6d2	"Pyronemataceae_sp|UDB05843417|SH1171525.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp"
c9306368b72feff9bd88b49aba171e59	"Fungi_sp|UDB0750761|SH1122208.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
71531017031bdf53db6c634b159116b1	"Fungi_sp|JX351768|SH1004714.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
797dcb49aab7f28e9218ca282d3a17c3	"Zoopagomycota_sp|UDB07619340|SH1135491.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycota_cls_Incertae_sedis;o__Zoopagomycota_ord_Incertae_sedis;f__Zoopagomycota_fam_Incertae_sedis;g__Zoopagomycota_gen_Incertae_sedis;s__Zoopagomycota_sp"
85cc62b88674d4c2755bf82d2885b01d	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
1511b0587d98c2c868a9dea11c2e8558	"GS08_sp|UDB02313417|SH1113668.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08;f__GS08_fam_Incertae_sedis;g__GS08_gen_Incertae_sedis;s__GS08_sp"
1511b0587d98c2c868a9dea11c2e8558	"GS08_sp|UDB02313417|SH1113668.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08;f__GS08_fam_Incertae_sedis;g__GS08_gen_Incertae_sedis;s__GS08_sp"
e633dd4efd3397f7cf1f7b56abe03ae7	"Nectriaceae_sp|UDB05530361|SH0909461.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis;s__Nectriaceae_sp"
bde718847f41be286a85301fdf2cd739	"Fusarium_sp|KM216320|SH1079636.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp"
bdb65d8c733037cdc21bdaf82e1f1110	"Mallochia_sp|UDB03196600|SH1281026.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Mallochia;s__Mallochia_sp"
86120bfeee53f8f34e55cdb63cc08e91	"Eukaryota_sp|UDB0334496|SH1252154.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
34d5a0367b1fc5f12f0c456c51accc01	"Keithomyces_carneus|AY624171|SH1209864.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Keithomyces;s__Keithomyces_carneus"
91eb785066c6464a7c808d33c3bab518	"Claroideoglomeraceae_sp|UDB0615983|SH0902935.09FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomeraceae_gen_Incertae_sedis;s__Claroideoglomeraceae_sp"
83078cb98e205960aedb42868362eeae	"Cladosporium_sphaerospermum|DQ780343|SH4358594.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum"
f8ab5710242130d99b3821f98101abbf	"Rozellomycota_sp|UDB06727367|SH1032038.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
84606ba49e973704d4c0e1b1b953c5a7	"Agaricomycetes_sp|UDB0939090|SH0937027.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp"
2662bff2d6c7f7a708c490bbcbdad360	"Glomeromycota_sp|UDB0753234|SH0908110.09FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycota_cls_Incertae_sedis;o__Glomeromycota_ord_Incertae_sedis;f__Glomeromycota_fam_Incertae_sedis;g__Glomeromycota_gen_Incertae_sedis;s__Glomeromycota_sp"
bf401f220339e3096b5b7195d5da323a	"Chaetosphaeria_sp|UDB01759845|SH0979742.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_sp"
39925339b163c392bf6895e63410bca0	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
47af39ae6ac404650ddedef33252cfe5	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
59bc58d43ed9082b325e5db45307194a	"Coprinellus_alkalinus|UDB035290|SH1207641.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_alkalinus"
0143418fa6c2a76061480b51a0457c09	"Acremonium_chrysogenum|MH860039|SH0945054.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_chrysogenum"
62ff88b034bd80bceda8edcc074514e9	"Eukaryota_sp|MW215940|SH1106230.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
6e0af3af31fd93ecee8412a55e39f36f	"Ascobolus_sp|UDB01330256|SH1309771.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;s__Ascobolus_sp"
ddc4f0a10e624faeee7e2c0bbc964d08	"Phialemoniopsis_sp|UDB04533211|SH0984566.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Phialemoniopsis;s__Phialemoniopsis_sp"
2df485410588397f68e59bea47fb5400	"Eukaryota_sp|UDB0405801|SH1039118.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
1bfb3d0a284e9f9a4a264944ed02aeed	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
cfbbf2cdbe7425294e2dad5f2dd3f55f	"Scopulariopsis_acremonium|LM652456|SH0902174.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__Scopulariopsis_acremonium"
49b85a45b33b714c3667026e9dfaf6c8	"Scedosporium_prolificans|UDB06559583|SH0936459.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_prolificans"
57487ae9d5eae70e8ffcea1c7ca7c794	"Plectosphaerella_ramiseptata|LR026832|SH3177511.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_ramiseptata"
fdf1812f6aacee1d87515c92b98628d5	"Lobulomycetales_sp|UDB03106429|SH0954675.09FU|reps|k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp"
6a7a043042090d4dd5e277dea2e23d36	"Botryotrichum_atrogriseum|KX976589|SH0881584.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;s__Botryotrichum_atrogriseum"
ca938c15159195ee2aa44e264087195a	"Hormiactis_sp|UDB03408742|SH0936444.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis;s__Hormiactis_sp"
e701f658100dc1d6bdaf7718bc4dc6c6	"Funneliformis_caledonium|FN547496|SH2036363.09FU|refs|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_caledonium"
0c214180717960373b45b30190c00595	"Scedosporium_prolificans|UDB06559583|SH0936459.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_prolificans"
6f65cb830a392a190aa7075e3a85d769	"Melanocarpus_albomyces|JF412014|SH0881532.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Melanocarpus;s__Melanocarpus_albomyces"
eb0209ce09ffa42eee64a5d5448cdace	"Chrysosporium_lobatum|AJ131688|SH1219482.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_lobatum"
30a0b12209d1402a88bc485adacd09d0	"Penicillium_chrysogenum|JX045760|SH1127170.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_chrysogenum"
fbb42d31e14ef4ec63dcd015acf5a0b9	"Mimosa_diplotricha|MH050231|SH1097512.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Mimosa;s__Mimosa_diplotricha"
f14a852350fb0f954e1d3fe3765abf54	"Leucothecium_emdenii|UDB03078468|SH0929080.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Leucothecium;s__Leucothecium_emdenii"
5594e20da8256b5e1eb31895a54914b8	"Vishniacozyma_victoriae|AF444469|SH0994206.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae"
8fd64e6bfedb97d989098392f10d5e4d	"Penicillium_sp|UDB03930443|SH0884957.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp"
8516fcda5a7b1205ab7363dc79be1cc9	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
af09b09db04c6509129c7f418e1d44cc	"Linnemannia_camargensis|HQ630331|SH1366784.09FU|refs|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis"
09634eb3b6b231745c7935196f6d9839	"Aspergillus_versicolor|MW391739|SH1088125.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_versicolor"
0a4328b6ccdf6867a37b877b10ac6466	"Penicillium_sclerotiorum|AF033404|SH1230402.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sclerotiorum"
b561f3a3b46cda2e4586d934763cb233	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
d74647adedc9f373d39a0dd9c126a4a8	"Sarocladium_kiliense|FN691446|SH1402658.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_kiliense"
c48bb740cebf0267ee1cb1ad8bcaace4	"Alternaria_subcucurbitae|KC584249|SH4321532.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae"
d8a4c5fad2c3cf501fbb89468295124c	"Solicoccozyma_aeria|AF145324|SH1334237.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_aeria"
b8b5681b8b81b7ee2ad27fbedf20c511	"Penicillium_burgense|KC411736|SH3810644.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_burgense"
33607f985b2901c1f8f2d3ab8051db6e	"Rhizophydiales_sp|UDB06473178|SH1209410.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp"
1443cb643a9c7cc221837543f7134a06	"Acremonium_sordidulum|MH860709|SH2067774.09FU|refs_singleton|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_sordidulum"
4a3faef5db7f287ee5e37f9c475f92de	"Sordariomycetes_sp|UDB01699816|SH0945418.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp"
1346d3da0a1d0dce71a1bf0661ec6937	"Trichophyton_ajelloi|AJ000607|SH1168614.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton_ajelloi"
6851f6a15b034a4f815c8fa90881a06b	"Chaetomium_angustispirale|JX280764|SH2144979.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_angustispirale"
8142c3020d22c97e0347f35260a88396	"Acremonium_alternatum|HE798150|SH0945898.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alternatum"
0f279a672c4cd28aca26ac3725cf2871	"Eukaryota_sp|UDB0338592|SH1192115.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
5e5840989c1b762bab0a3633fdac3a59	"Trichoderma_virens|AF328552|SH2616631.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_virens"
981e6882b798515a547a3c25ca53d613	"Arthroderma_mcgillisianum|OK631727|SH1168580.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Arthroderma;s__Arthroderma_mcgillisianum"
